Data;Hora UTC;PRECIPITAO TOTAL. HORARIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA (mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m2);TEMPERATURA DO AR - BULBO SECO. HORARIA (C);TEMPERATURA DO PONTO DE ORVALHO (C);TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C);TEMPERATURA MINIMA NA HORA ANT. (AUT) (C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR. HORARIA (%);VENTO. DIREAO HORARIA (gr) ((gr));VENTO. RAJADA MAXIMA (m/s);VENTO. VELOCIDADE HORARIA (m/s);REGIAO;UF;ESTACAO;CODIGO (WMO);LATITUDE;LONGITUDE;ALTITUDE;DATA DE FUNDACAO
2021/12/31;0900 UTC;;990.3;990.5;989.6;;21.9;20.8;22.4;21.8;21.2;20.6;94.0;93.0;94.0;360.0;0.0;0.0;CO;MT;PORTO ESTRELA;A935;-15.32472221;-57.22583332;147.75;30/05/08
2020/01/08;2100 UTC;0;1001;1001;1000.4;265.3;28.2;21.2;29.2;28.2;21.2;20.7;66.0;60.0;66.0;40.0;7.8;2.8;N;AP;PORTO GRANDE;A244;.69416666;-51.40388888;84.8;17/09/08
2022/04/15;1000 UTC;;;;;;;;;;;;;;;;;;SE;MG;GUARDA-MOR;A546;-17.56138888;-47.19916666;997.01;11/07/07
2021/12/26;1000 UTC;0;984.5;984.5;983.6;102;23.9;23.8;23.9;23.7;23.8;23.6;99.0;98.0;99.0;115.0;3.9;2.6;CO;GO;SAO MIGUEL DO ARAGUAIA;A031;-12.82055554;-50.33583333;210;29/06/17
2020/12/12;0800 UTC;0;913.7;914.1;913.7;;19.1;19.1;20.1;18.9;20;18.9;100.0;98.0;100.0;316.0;3.2;1.6;S;SC;RANCHO QUEIMADO;A870;-27.6786111;-49.04194444;881;31/05/16
2021/05/07;1400 UTC;;;;;;;;;;;;;;;;;;N;AM;COARI;A117;-4.09749999;-63.14527777;33.84;12/04/08
2022/03/07;0900 UTC;;;;;;;;;;;;;;;;;;N;PA;SANTAREM;A250;-2.5025;-54.72027777;137;02/09/15
2020/02/03;1200 UTC;0;957.7;957.7;957.6;2225.2;28.2;19.7;28.2;26;21.1;19.4;73.0;60.0;60.0;89.0;4.9;1.9;SE;MG;PIRAPORA;A545;-17.258064;-44.835556;505.32;04/07/07
2020/05/27;1200 UTC;0;955.6;955.6;955;1392.9;14.9;10.2;14.9;12.6;11.8;10.1;90.0;73.0;73.0;22.0;2.2;1.2;SE;MG;CAMPINA VERDE;A519;-19.53921;-49.518133;559.07;15/07/06
2021/08/24;0600 UTC;0;947.6;948.1;947.6;;23.7;10;24.1;23.4;10.1;9.7;42.0;41.0;42.0;58.0;0;0;CO;MS;CAMPO GRANDE;A702;-20.447195;-54.722615;528.47;10/09/01
2022/06/11;1500 UTC;;;;;;;;;;;;;;;;;;N;PA;XINGUARA;A247;-7.11055555;-49.9261111;245;11/09/16
2020/02/22;2100 UTC;0;975.4;975.4;975.3;1285;25.8;13;27;25.8;14;12.4;46.0;42.0;45.0;207.0;9.5;4.8;CO;MS;BONITO;S704;-21.246756;-56.450442;329;06/08/18
2020/09/20;0200 UTC;;;;;;;;;;;;;;;;;;SE;RJ;SAQUAREMA - SAMPAIO CORREIA;A667;-22.8711111;-42.60888888;26;02/09/15
2022/09/14;0200 UTC;;;;;;;;;;;;;;;;;;CO;GO;JATAI;A016;-17.923622;-51.717467;670.08;23/05/07
2021/11/12;1700 UTC;0;972;972.7;972;3142.9;31.9;20.6;33.2;30.6;23.3;19.9;57.0;50.0;51.0;103.0;8.1;3.3;CO;MS;ITAPORA;S710;-22.092833;-54.798833;360;26/02/18
2020/07/13;0100 UTC;0;759.3;759.3;758.4;;8.3;7;8.7;7.9;7.2;5.9;92.0;86.0;92.0;277.0;6;2.2;SE;RJ;ITATIAIA;A635;-22.373944;-44.703111;2450;01/09/17
2020/06/11;0800 UTC;0;1007.2;1007.3;1006.7;0;24.1;23.3;24.2;23.7;23.5;23.1;97.0;95.0;95.0;;;;NE;MA;ZE DOCA;A255;-3.26916666;-45.65111111;45.5;18/09/19
2020/07/16;0800 UTC;0;918.5;918.5;918.3;;9.3;6.4;9.6;9.3;6.8;6.3;84.0;81.0;82.0;47.0;6;3.1;S;PR;CURITIBA;A807;-25.448688;-49.230602;922.91;28/01/03
2020/06/17;2200 UTC;0;913.2;913.2;912.8;;18.5;11.5;19.5;18.5;12.7;11.4;66.0;61.0;64.0;101.0;6;1.5;CO;GO;SILVANIA;A037;-16.679786;-48.618171;952;08/10/10
2021/12/06;0400 UTC;.2;1010.7;1010.7;1010.5;1;21.6;20.2;22.5;21.4;20.4;19.8;91.0;88.0;91.0;246.0;2.9;.1;SE;RJ;RIO DE JANEIRO - JACAREPAGUA;A636;-22.93999999;-43.40277777;20;10/08/17
2021/12/28;0500 UTC;0;983;983.8;983;;23.2;22.1;24.3;23.2;23.9;22.1;98.0;94.0;94.0;343.0;6.6;2.2;N;PA;XINGUARA;A247;-7.110518;-49.926072;245;11/09/16
2021/07/21;1200 UTC;0;979.1;979.1;978.1;875.1;14.1;6.1;14.1;7.9;6.3;5.2;85.0;59.0;59.0;127.0;4.5;3.2;CO;MS;SANTA RITA DO PARDO;S716;-21.305889;-52.820375;383;19/02/18
2021/07/21;1200 UTC;;;;;;;;;;;;;;;;;;NE;BA;FEIRA DE SANTANA;A413;-12.1961111;-38.96749999;229.64;26/05/07
2020/10/24;0600 UTC;;;;;;;;;;;;;;;;;;CO;MS;NOVA ANDRADINA;S713;-22.078528;-53.465889;372;09/04/18
2022/07/01;0200 UTC;0;991.8;991.8;991.5;;19.3;19.2;19.8;19.2;19.6;19.1;100.0;99.0;100.0;77.0;0;0;N;AC;PARQUE ESTADUAL CHANDLESS;A102;-9.35833333;-69.92638888;184.51;05/08/08
2022/01/24;1200 UTC;0;966.1;966.6;966.1;1708.9;26;22.1;26;24.2;24.6;21.5;99.0;79.0;79.0;147.0;4.6;1.6;NE;BA;EUCLIDES DA CUNHA;A442;-10.537233;-38.996605;431.96;31/03/08
2020/09/25;2300 UTC;0;934.2;934.2;933.7;;22.8;12.6;24.3;22.8;12.9;12.2;53.0;47.0;53.0;49.0;3;.6;SE;MG;SETE LAGOAS;A569;-19.45527777;-44.17333332;719;10/06/16
2021/12/11;1000 UTC;;;;;;;;;;;;;;;;;;NE;PE;GARANHUNS;A322;-8.91083333;-36.49333333;827.78;08/07/07
2021/04/02;0700 UTC;;;;;;;;;;;;;;;;;;S;PR;NOVA FATIMA;A842;-23.41527777;-50.57777777;664.31;08/02/07
2022/09/14;0500 UTC;0;1011;1011.5;1011;0;16.1;14.5;16.2;16;15;14.5;93.0;91.0;91.0;224.0;10.2;8.3;S;SC;Laguna  - Farol de Santa Marta;A866;-28.60444444;-48.81333333;34.36;01/06/08
2022/11/09;2100 UTC;0;964.5;964.8;964.4;715;33.5;18;34.4;33.5;18.2;16.7;40.0;35.0;40.0;27.0;4.5;2.9;CO;MT;SORRISO;A904;-12.555;-55.72277777;379.31;16/12/02
2021/04/17;0100 UTC;;;;;;;;;;;;;;;;;;N;TO;PEIXE;A018;-12.015377;-48.544517;250.87;01/12/06
2022/09/20;0000 UTC;;953.9;953.9;953.6;;24.4;18.1;25.5;24.4;18.7;18.1;68.0;65.0;68.0;31.0;5.7;3.8;CO;MS;SONORA;A761;-17.63527777;-54.76055555;495.25;30/11/12
2020/04/10;2300 UTC;0;999.6;999.6;998.9;;25.1;23.7;25.2;25;23.7;23.4;92.0;90.0;92;236.0;0;0;N;PA;OBIDOS;A232;-1.880789;-55.519856;89.64;05/07/12
2022/08/04;0800 UTC;0;912;912;911.9;;17.9;9;17.9;17.1;9;8.3;58.0;55.0;56;105.0;7.6;4.6;SE;MG;TRES MARIAS;A528;-18.200855;-45.459836;931.01;25/08/06
2020/09/09;1300 UTC;0;972.2;972.4;972.2;2441.1;26.9;16.3;27.9;26.3;16.9;16.2;55.0;50.0;52;169.0;8.4;5;NE;PB;CABACEIRAS;A348;-7.483206;-36.286469;391.96;28/02/08
2021/10/11;0300 UTC;;;;;;;;;;;;;;;;;;N;PA;PLACAS;A211;-3.86416666;-54.21638888;100.45;14/02/08
2020/12/01;1200 UTC;0;978.4;978.5;977.9;2348.8;28.3;18.6;28.6;26;19.2;18;62.0;55.0;56.0;94.0;7.5;4;NE;PI;CANTO DO BURITI;A365;-8.117939;-42.975721;312.07;12/06/10
2020/12/21;2100 UTC;;;;;;;;;;;;;;;;;;S;RS;MOSTARDAS;A878;-31.24833333;-50.90638888;3.82;11/03/08
2022/04/10;1900 UTC;;;;;;;;;;;;;;;;;;SE;SP;BARRETOS;A748;-20.55916666;-48.54499999;534.36;19/06/10
2020/06/05;1800 UTC;0;953.9;954.6;953.9;1866;32.2;;32.2;31;;;;;;236.0;7.3;2;CO;MT;CAMPO NOVO DOS PARECIS;A905;-13.78583333;-57.8386111;525.41;13/12/02
2021/09/01;0500 UTC;;;;;;;;;;;;;;;;;;NE;RN;MACAU;A317;-5.15111111;-36.57305554;17.37;06/01/07
2020/11/21;2000 UTC;0;933.2;933.3;933.1;1707.2;27.8;9.8;27.9;26.9;10.8;8.4;36.0;31.0;32.0;128.0;6;.4;S;PR;JAPIRA;A871;-23.773341;-50.18057;692.88;29/02/08
2022/11/24;1400 UTC;;;;;;;;;;;;;;;;;;CO;GO;PIRES DO RIO;A033;-17.30416666;-48.28416666;757.27;12/10/07
2022/11/24;1500 UTC;0;999.1;999.8;999.1;2214.3;27.1;22;27.2;26.6;22.3;20.8;75.0;70.0;74.0;42.0;7.6;3.5;NE;BA;ITAMARAJU;A455;-17.00694444;-39.55805555;110;28/05/16
2022/04/15;1200 UTC;0;927.2;927.2;926.7;658.3;16.1;8.5;16.3;15.2;10.5;8.4;73.0;60.0;61;208.0;6.9;2.9;SE;SP;SAO PAULO - MIRANTE;A701;-23.49638888;-46.61999999;785.64;25/07/06
2020/04/06;1100 UTC;0;928.9;928.9;928.3;311.8;21.4;21;21.5;20.1;21.1;20.1;100.0;96.0;97.0;10.0;1.6;.8;SE;MG;DIVINOPOLIS;A564;-20.17333332;-44.87499999;796;26/10/17
2022/10/27;1600 UTC;;1004.3;1005.1;1004.3;2413.3;31.3;23.3;32.9;31.2;24.4;22.6;64.0;57.0;62.0;296.0;6.4;2.4;N;AM;ITACOATIARA;A121;-3.13333333;-58.48277777;41.54;17/04/08
2021/05/27;0000 UTC;0;978.7;978.7;977.9;;24.8;17.4;25.9;24.8;17.4;16.4;63.0;56.0;63.0;138.0;6.8;2.5;NE;PE;FLORESTA;A351;-8.59888888;-38.58416666;327.42;15/09/08
2021/12/26;1000 UTC;;;;;;;;;;;;;;;;;;NE;RN;SANTA CRUZ;A367;-6.22805554;-36.02666666;227.49;17/08/10
2021/03/13;2100 UTC;;943.2;943.2;942.2;5.8;27.4;15.9;30.2;27.4;15.9;13.2;50.0;35.0;50.0;292.0;4.9;2.1;NE;PB;MONTEIRO;A334;-7.89444444;-37.12472221;606.39;22/08/07
2020/07/31;1300 UTC;;;;;;;;;;;;;;;;;;SE;ES;PRES. KENNEDY;A622;-21.10083333;-41.03944444;69.12;18/06/08
2022/01/21;1600 UTC;0;945.1;946.1;945.1;3124.2;31.4;21.9;31.6;29.3;22.3;20.7;62.0;55.0;57.0;7.0;6.1;1.7;SE;MG;CARATINGA;A554;-19.735757;-42.137146;609.25;24/05/07
2020/03/16;0000 UTC;1.6;1012;1012;1011.4;;24.5;23.5;25.3;24.5;24.1;23.5;94.0;93.0;94.0;200.0;3.8;1.6;NE;AL;SAO LUIS DO QUITUNDE;A356;-9.287481;-35.565878;13.69;08/09/08
2020/08/07;1100 UTC;0;985.3;985.3;984.8;417.2;25.9;17.8;25.9;23.4;18.1;17.2;69.0;61.0;61.0;116.0;3.5;1.8;N;PA;MEDICILANDIA;A209;-3.510943;-52.96345;251.68;17/02/08
2021/05/25;0300 UTC;0;990.3;990.3;990.1;;10.2;5.9;10.9;10.1;6;5.9;75.0;71.0;75.0;38.0;4.4;2.5;S;RS;SAO LUIZ GONZAGA;A852;-28.41722221;-54.9625;245.5;25/07/07
2022/03/02;0000 UTC;;1008.1;1008.1;1007.6;;26.9;23.2;26.9;26.6;23.2;22.8;81.0;79.0;81.0;118.0;5.7;.2;N;PA;SALINOPOLIS;A215;-.61888888;-47.35666666;23.18;14/06/08
2022/10/26;2000 UTC;0;1005;1005;1004.3;348.9;23.7;21.8;25.8;23.7;22.2;21.2;89.0;79.0;89.0;71.0;5.9;.7;NE;BA;UNA;A437;-15.28027777;-39.09138888;74.08;25/06/08
2020/08/01;1700 UTC;0;958.5;959.3;958.5;1975.7;28.2;8.8;28.9;27.1;9.5;7.5;33.0;27.0;30;292.0;6.6;2.2;SE;SP;PRADOPOLIS;A747;-21.33833333;-48.11388888;540.41;22/04/08
2021/05/06;0900 UTC;0;976.5;976.5;976.1;;17.8;15.9;18.2;17.8;16.1;15.8;89.0;87.0;89.0;241.0;7.6;2.5;CO;MS;ANGELICA;S701;-22.148083;-53.763736;347;09/04/18
2020/01/20;1400 UTC;;;;;;;;;;;;;;;;;;SE;MG;ESPINOSA;A543;-14.91222222;-42.80861111;565.36;14/11/07
2020/01/03;1500 UTC;0;999.9;1000.7;999.9;3398.0;27.8;13.9;27.9;25.8;15;13.7;49.0;42.0;42.0;100.0;13.1;7.3;S;RS;DOM PEDRITO;A881;-31.002528;-54.618139;150;23/04/10
2021/10/08;0500 UTC;;;;;;;;;;;;;;;;;;N;TO;SANTA ROSA DO TOCANTINS;A052;-11.42888888;-48.18499999;306;14/08/15
2022/12/26;0900 UTC;0;956.1;956.1;955.5;17.7;20.3;19.7;20.3;19.8;19.7;19.3;97.0;96.0;96.0;37.0;4.6;1.9;SE;SP;IBITINGA;A737;-21.85555555;-48.79972221;496.75;09/11/07
2022/09/17;0800 UTC;0;942.4;942.4;942;;11.5;8.8;12;11.5;9.1;8.8;84.0;82.0;83.0;338.0;14.7;9;S;PR;NOVA FATIMA;A842;-23.41527777;-50.57777777;664.31;08/02/07
2022/04/10;1800 UTC;;;;;1719.5;26.5;22.8;27.3;26.3;23.7;22.5;83.0;79.0;80.0;236.0;4.9;.5;N;PA;SALINOPOLIS;A215;-.61888888;-47.35666666;23.18;14/06/08
2022/07/14;0400 UTC;;988.2;988.7;988.2;2508;18.2;17.4;18.7;18.2;17.9;17.3;95.0;92.0;95.0;311.0;2.3;.5;NE;BA;ITAPETINGA;A446;-15.24472221;-40.22944443;271.48;25/06/09
2021/01/11;2300 UTC;;979.1;979.1;978.2;;25.6;19.7;27.2;25.6;19.8;19.4;70.0;63.0;70.0;101.0;1.6;.1;NE;SE;CARIRA;A420;-10.39972221;-37.74749999;289.92;28/03/08
2021/03/30;1300 UTC;0;977.2;977.4;976.8;1298.6;25.4;21.8;26.8;24.9;22.5;19.3;85.0;65.0;80.0;133.0;4.5;2.5;NE;PI;CANTO DO BURITI;A365;-8.117939;-42.975721;312.07;12/06/10
2020/03/26;0500 UTC;0;936.7;936.9;936.6;;16.4;16;16.6;15.9;16.1;15.6;98.0;96.0;97.0;21.0;1.4;.4;SE;MG;BAMBUI;A565;-20.0311111;-46.00888888;697;23/11/16
2022/11/18;1900 UTC;5.8;986.6;987.1;986.3;246.4;25.1;23.9;25.9;23.7;24.2;22.2;98.0;79.0;93.0;303.0;9;1.4;N;TO;LAGOA DA CONFUSAO;A055;-10.828286;-49.847882;178;15/11/16
2020/10/04;0000 UTC;0;915.2;915.2;914.7;0;26.5;2.1;27.6;23.5;6.1;1.5;32.0;19.0;21.0;258.0;7.6;2.6;CO;MT;ALTO TAQUARI;A934;-17.8411111;-53.28944444;862.42;29/01/08
2020/10/20;0200 UTC;0;946.5;946.5;945.9;;21.2;18.1;21.8;21.2;18.4;17.9;83.0;78.0;83.0;79.0;1.8;.7;SE;SP;ITUVERAVA;A753;-20.35972222;-47.77527777;610.58;17/07/08
2020/05/24;0400 UTC;0;1003.7;1004.5;1003.7;;23.6;22.9;23.8;23.6;23;22.8;96.0;95.0;96.0;258.0;1.7;.3;N;AP;PORTO GRANDE;A244;.69416666;-51.40388888;84.8;17/09/08
2021/11/16;0200 UTC;;;;;;;;;;;;;;;;;;NE;PB;MONTEIRO;A334;-7.89444444;-37.12472221;606.39;22/08/07
2021/09/26;1400 UTC;;;;;;;;;;;;;;;;;;CO;MT;CARLINDA;A926;-9.97055554;-55.82749999;293.71;09/04/08
2022/10/05;0000 UTC;;;;;;;;;;;;;;;;;;S;PR;ICARAIMA;A824;-23.39027777;-53.63583333;381.29;16/11/06
2020/01/08;0700 UTC;0;1006.7;1006.7;1006.5;;23.4;21.6;23.6;23.4;21.8;21.6;90.0;89.0;90.0;236.0;1.2;.2;SE;RJ;RIO DE JANEIRO - JACAREPAGUA;A636;-22.939883;-43.402897;20;10/08/17
2021/05/06;0200 UTC;;;;;;;;;;;;;;;;;;NE;BA;JACOBINA;A440;-11.205;-40.465;440.78;01/05/08
2021/01/03;2100 UTC;0;922.2;922.2;921;8.1;20.4;20.4;22.1;20.4;22;20.4;100.0;92.0;100;228.0;5.9;4.1;SE;MG;DIVINOPOLIS;A564;-20.17333332;-44.87499999;796;26/10/17
2020/02/14;2300 UTC;0;982.6;982.6;982;;26.7;20.7;28.9;26.7;21.2;18.8;71.0;55.0;70.0;195.0;2.2;0;NE;PB;SAO GONCALO;A333;-6.835777;-38.311583;237.04;06/11/07
2020/07/04;1700 UTC;0;956.2;957.2;956.2;2687.2;29.8;10.9;30.4;28.8;12.2;10.7;35.0;31.0;31;163.0;8.5;4.2;NE;PE;SERRA TALHADA;A350;-7.954277;-38.295082;499.02;09/07/08
2020/04/15;1100 UTC;13;1010;1010;1008.7;19.7;22.7;21.6;24;22.7;22.8;21.6;93.0;92.0;93.0;352.0;5;1.5;N;PA;ITAITUBA;A231;-4.27694443;-55.99305555;24.46;17/02/08
2020/12/26;1600 UTC;0;924;924.7;923.9;3539.1;28;19.8;28.4;26.1;21.4;19.4;70.0;61.0;61.0;27.0;8;3.7;CO;MT;ALTO ARAGUAIA;A909;-17.33944444;-53.22444443;753.28;22/09/11
2021/08/29;1700 UTC;0;1021.3;1022.1;1021.2;798;20.3;14;20.9;20.3;14.1;13.4;67.0;63.0;67.0;57.0;5.6;2;S;SC;URUSSANGA;A814;-28.53249999;-49.31527777;40.56;29/05/08
2022/07/13;0400 UTC;0;940.7;940.9;940.6;;18.5;14.4;20;18.5;14.5;13.8;77.0;69.0;77.0;278.0;1.5;.6;CO;GO;JATAI;A016;-17.923622;-51.717467;670.08;23/05/07
2021/05/07;0800 UTC;0;963.1;963.1;962.6;;18.5;16.3;19.2;18.5;16.9;16.3;88.0;86.0;87.0;163.0;.7;0;SE;MG;MOCAMBINHO;A539;-15.085958;-44.016036;454;11/11/07
2022/07/30;0900 UTC;0;970.4;970.6;970.4;;17;12.2;19.7;16.4;12.6;10.5;78.0;55.0;73.0;74.0;3.3;1.4;CO;GO;PORANGATU;A005;-13.30944444;-49.11749999;365;04/06/01
2022/09/19;1200 UTC;0;1005.9;1005.9;1003.9;110.4;15.9;13;18.2;15.9;13.3;12.2;83.0;68.0;83.0;330.0;10.6;6.7;S;RS;TEUTONIA;A882;-29.44916666;-51.82333332;81;04/10/12
2022/07/07;1000 UTC;;;;;;;;;;;;;;;;;;S;PR;CAMPINA DA LAGOA;B803;-24.57083332;-52.80027777;598;04/08/16
2021/09/21;0300 UTC;;;;;;;;;;;;;;;;;;CO;MS;ITAQUIRAI;A752;-23.449501;-54.181858;337.82;28/05/08
2022/05/01;2100 UTC;;;;;;;;;;;;;;;;;;NE;PE;FLORESTA;A351;-8.59888888;-38.58416666;327.42;15/09/08
2021/01/16;1200 UTC;0;962.3;962.4;962;1543.3;25.5;19.8;25.5;23.5;20.1;18.7;77.0;69.0;71.0;83.0;2;.2;SE;MG;MOCAMBINHO;A539;-15.085958;-44.016036;454;11/11/07
2022/05/05;2300 UTC;0;1007;1007;1006.5;;27.3;23.7;28.7;27.3;23.7;22.6;81.0;70.0;81.0;236.0;1.3;0;N;AM;URUCARA;A124;-2.53472221;-57.75805555;18.49;17/04/08
2021/04/29;0100 UTC;0;872.1;872.2;871.9;;19.4;12.9;20.5;19;12.9;11.9;66.0;61.0;66.0;211.0;6.1;.5;NE;BA;PIATA;A430;-13.155681;-41.774125;1283.95;03/05/08
2020/03/11;0000 UTC;0;956.8;956.8;956.1;;23.4;20.8;24.2;23.4;21;20.5;86.0;80.0;86.0;179.0;1.2;.3;SE;MG;PIRAPORA;A545;-17.258064;-44.835556;505.32;04/07/07
2020/11/18;1000 UTC;0;978;978;977.5;216.7;23.4;21.9;23.4;23;22.1;21.7;93.0;91.0;91;247.0;2.6;.9;SE;RJ;CARMO;A629;-21.938745;-42.600936;293;11/10/18
2020/05/30;0200 UTC;;;;;;;;;;;;;;;;;;S;PR;CAMPINA DA LAGOA;B803;-24.570861;-52.800256;598;04/08/16
2020/05/25;0100 UTC;;;;;;;;;;;;;;;;;;S;PR;CAMPINA DA LAGOA;B803;-24.570861;-52.800256;598;04/08/16
2020/10/03;0800 UTC;;;;;;;;;;;;;;;;;;CO;MS;SETE QUEDAS;A751;-23.96694443;-55.02416666;398.4;03/06/08
2022/12/10;2300 UTC;0;;;;.3;26.5;20.7;28.2;26.5;20.9;20.3;71.0;65.0;70.0;224.0;0;0;CO;MS;PARANAIBA;A710;-19.69555555;-51.18166666;408.06;10/11/06
2021/03/09;0200 UTC;0;948;948;947.1;;21.8;20.7;21.8;21.7;20.7;20.5;93.0;93.0;93.0;;;;N;RO;VILHENA;A938;-12.73499999;-60.15777777;583.3;26/08/08
2022/10/17;1100 UTC;0;955.7;955.7;955;1684.9;26.1;15.7;26.1;23.9;15.9;15.3;61.0;53.0;53.0;130.0;6.5;2.9;SE;MG;NOVA PORTEIRINHA (JANAUBA);A563;-15.80277777;-43.29694444;532;19/11/16
2020/03/02;1500 UTC;;912.3;912.8;912.3;3426.2;23.4;14.5;23.6;22;14.5;13.1;60.0;53.0;57.0;89.0;9.7;3.1;S;SC;NOVO HORIZONTE;A816;-26.40638888;-52.85027777;943.57;20/09/08
2020/07/22;0000 UTC;0;984.3;984.3;984;;22.4;15.3;23.2;22.2;15.3;14.8;64.0;60.0;64.0;190.0;0;0;N;TO;PEIXE;A018;-12.015377;-48.544517;250.87;01/12/06
2021/02/13;0800 UTC;0;948.7;948.7;948.5;;21;19.5;21.4;20.9;19.7;19.4;92.0;89.0;92.0;41.0;2.9;.8;SE;MG;CAMPINA VERDE;A519;-19.53921;-49.518133;559.07;15/07/06
2022/04/29;2200 UTC;;;;;;;;;;;;;;;;;;NE;AL;ARAPIRACA;A353;-9.80444444;-36.61916666;236.84;27/04/08
2020/02/01;1200 UTC;0;1001.6;1001.6;1001.1;1135;25.8;22.1;26;25.2;22.8;21.9;86.0;79.0;80.0;23.0;5.4;2.4;N;PA;MARABA;A240;-5.366447;-49.051166;116.58;25/06/09
2022/07/22;1800 UTC;;;;;;;;;;;;;;;;;;NE;MA;GRAJAU;A207;-5.81611111;-46.16222222;232.29;10/09/08
2022/05/04;0500 UTC;2.4;962.8;962.9;962.5;;13;12.5;13;12.9;12.6;12.5;98.0;97.0;97.0;298.0;10.6;7.4;S;RS;CRUZ ALTA;A853;-28.60344;-53.673597;426.69;31/05/07
2022/03/03;2300 UTC;0;916.7;916.7;915.9;;23.8;17.9;24.6;23.3;18;17.3;72.0;64.0;70.0;16.0;4.5;1.9;SE;SP;SAO LUIZ DO PARAITINGA;A740;-23.22833332;-45.41694443;862.3;01/11/07
2022/12/09;2100 UTC;3.6;985.3;985.3;984.4;13.2;22.7;22.7;23.6;22.7;23.4;22.6;100.0;95.0;100.0;39.0;6.4;2.3;CO;GO;SAO MIGUEL DO ARAGUAIA;A031;-12.82055554;-50.33583333;210;29/06/17
2022/01/21;0800 UTC;0;981.9;981.9;981.2;;22.4;19.6;22.6;21.9;20.1;19.6;88.0;83.0;84.0;158.0;3.7;2;SE;MG;ITAOBIM;A550;-16.575667;-41.485588;271.63;05/09/07
2020/10/18;2000 UTC;0;915.1;915.1;914.7;382;27.9;13.8;29.6;27.9;13.8;12.6;42.0;37.0;42.0;147.0;5.8;1.1;SE;SP;SAO CARLOS;A711;-21.980353;-47.883927;859.29;04/09/06
2020/01/29;1700 UTC;0;963.4;964;963.3;1626.2;24.2;19.8;24.8;23.5;20.9;19.5;82.0;75.0;76.0;350.0;7.1;2.6;S;RS;ENCRUZILHADA DO SUL;A893;-30.54305555;-52.52472221;427.75;15/03/18
2022/07/20;1300 UTC;0;988;988.3;988;2589.8;26.4;13.8;26.7;24.9;14.2;13.1;51.0;44.0;46.0;157.0;7.9;2.7;NE;PB;SAO GONCALO;A333;-6.835777;-38.311583;237.04;06/11/07
2021/08/09;1600 UTC;;;;;;;;;;;;;;;;;;NE;PI;ALVORADA DO GURGUEIA;A336;-8.44166666;-43.86555555;261.26;17/11/07
2020/08/14;0500 UTC;0;984.9;985.5;984.9;;17.5;14.7;18.1;17.5;15;14.5;84.0;81.0;84.0;226.0;1.7;.4;N;TO;COLINAS DO TOCANTINS;A049;-8.092708;-48.478605;200;11/11/16
2020/04/23;0000 UTC;;979.5;979.5;979.2;;24.2;22;24.7;24;22;21.6;88.0;84.0;87.0;208.0;0;0;N;TO;PARANA;A010;-12.615;-47.87194443;284.96;04/03/05
2022/08/15;0300 UTC;0;903.4;903.6;903.4;;14;7.9;14.5;13.6;8;7.7;68.0;64.0;67.0;355.0;4.6;.3;SE;MG;OURO BRANCO;A513;-20.55666666;-43.75611111;1048.2;28/07/06
2021/09/05;1600 UTC;;;;;;;;;;;;;;;;;;NE;AL;PAO DE ACUCAR;A323;-9.74916666;-37.43083332;20.83;14/07/07
2020/04/13;1000 UTC;;;;;;;;;;;;;;;;;;NE;BA;SANTA RITA DE CASSIA;A415;-11.00277777;-44.52499999;450.01;28/05/07
2020/07/12;2200 UTC;;;;;;;;;;;;;;;;;;NE;MA;CHAPADINHA;A206;-3.742674;-43.352084;104;17/09/08
2021/11/08;0600 UTC;0;1014.8;1015.2;1014.7;;13.7;11;14.1;13.5;11.5;11;85.0;83.0;84.0;190.0;1.6;.5;S;RS;RIO GRANDE;A802;-32.07888888;-52.16777777;4.92;16/11/01
2021/02/02;0500 UTC;;;;;;;;;;;;;;;;;;S;SC;ITAPOA;A851;-26.08138888;-48.64166666;6.18;06/06/07
2021/08/28;0800 UTC;;;;;;;;;;;;;;;;;;SE;MG;PIRAPORA;A545;-17.258064;-44.835556;505.32;04/07/07
2020/07/11;2200 UTC;;;;;;;;;;;;;;;;;;CO;MT;AGUA BOA;A908;-14.01638888;-52.21166666;440;16/12/06
2022/06/06;1100 UTC;4.4;920.3;920.4;919.7;7.6;13.8;13.5;14.1;13.8;13.8;13.5;98.0;98.0;98.0;29.0;4.4;1.6;S;RS;CANELA;A879;-29.36888888;-50.82722221;830.93;23/08/08
2022/09/19;1200 UTC;0;981;981;980.3;576.2;27.4;17.7;27.4;25.8;18;17.4;61.0;55.0;55.0;126.0;2.5;.3;N;TO;PARANA;A010;-12.615;-47.87194443;284.96;04/03/05
